1100,0.77,0.315,2.002,1.268,2.704,2.826,2.613,1.708,-0.082,-0.987,-1.576,-2.664,-4.082,-4.413,-4.766,-2.434,-0.173,-0.485,1.591,1.184,2.14,2.476,2.816,3.603,3.528,2.138,2.121,3.296,2.474,2.237,0.23,-2.033,-4.38,-6.918,-5.371,-4.199,-1.875,1.124,0.856,0.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,5.465,4.671,4.668,4.226,4.078,2.763,1.056,-1.002,-2.28,-2.962,-3.53,-2.47,-1.785,-0.736,1.016,1.954,3.109,4.143,3.263,2.877,2.223,2.431,2.166,1.766,0.749,-0.339,-1.717,-2.79,-3.817,-4.37,-4.302,-3.479,-2.316,-0.919,0.123,1.967,3.61,4.395,1.267,-1.289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,3.413,1.485,1.511,1.344,0.791,2.401,3.064,0.384,-1.044,-3.45,-4.981,-4.484,-3.571,-3.236,-3.405,-2.821,-0.536,-0.841,0.166,2.161,1.377,1.274,2.05,2.344,2.82,4.037,4.785,4.328,4.44,2.085,0.496,-0.898,-2.675,-4.039,-5.581,-6.611,-4.103,-1.319,1.959,2.96,-0.234,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,1.711,3.471,1.398,2.076,3.077,1.819,-0.046,-2.174,-3.66,-3.838,-3.213,-3.241,-1.785,0.232,1.563,3.577,3.447,4.553,3.636,2.843,2.071,1.434,2.036,1.931,1.547,0.515,-1.424,-1.795,-3.352,-4.221,-4.447,-4.442,-4.018,-2.792,-1.177,0.083,2.305,5.016,4.773,1.568,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,3.886,5.06,1.408,1.342,1.525,1.917,2.015,1.368,1.115,0.98,-2.104,-2.049,-1.999,-3.244,-4.915,-4.051,-3.342,-2.997,-2.953,-0.768,0.272,0.424,2.709,3.5,4.907,5.746,5.235,4.44,5.094,3.286,1.383,-0.764,-2.891,-4.515,-5.027,-7.252,-6.601,-4.581,-1.177,3.095,2.721,-0.59,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,2.068,1.502,2.951,1.721,2.647,2.82,1.162,0.212,-0.569,-2.829,-2.194,-4.995,-4.879,-3.048,-1.527,-0.375,0.718,2.807,4.262,4.432,4.6,3.658,3.447,3.303,3.692,3.541,1.965,-0.179,-3.077,-5.046,-7.36,-8.186,-6.74,-3.742,-2.244,0.85,2.241,2.893,5.626,4.311,3.386,-2.005,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,6.276,3.049,0.709,2.863,3.225,2.487,1.093,0.72,0.449,-2.516,-3.976,-4.649,-4.725,-5.136,-5.017,-3.831,-1.829,0.778,0.255,2.714,2.481,1.95,1.923,1.336,1.466,1.274,1.478,3.071,3.953,3.885,3.357,2.527,0.3,-0.848,-0.864,-3.591,-4.527,-5.559,-5.991,-3.751,0.123,-0.907,1.432,0.598,,,,,,,,,,,,,,,,,,,,,,,,
1131,4.33,1.392,2.679,4.231,3.783,2.099,1.263,-0.731,-2.543,-4.132,-3.164,-4.28,-3.586,-1.977,1.109,2.234,3.061,3.908,4.317,3.04,1.609,2.209,1.431,1.598,2.218,3.145,3.198,0.584,-0.833,-2.129,-4.019,-5.366,-5.569,-3.866,-4.604,-2.509,-1.493,0.129,1.419,3.356,4.74,5.329,-0.014,-2.216,,,,,,,,,,,,,,,,,,,,,,,,
1140,1.398,7.874,1.895,1.584,-0.08,2.305,1.729,1.705,1.556,0.426,-1.551,-1.745,-1.961,-3.559,-2.766,-2.899,-3.086,-0.64,-2.074,-0.62,0.243,0.268,1.181,0.091,0.554,1.124,2.224,3.603,3.562,4.781,4.248,4.963,2.115,2.611,-0.188,-2.249,-4.571,-5.343,-8.057,-6.589,-2.664,-0.01,4.852,0.96,,,,,,,,,,,,,,,,,,,,,,,,
1141,1.167,3.585,2.975,2.828,3.396,2.414,2.318,0.666,0.149,-2.536,-3.494,-3.466,-3.082,-2.642,-1.94,-1.949,-0.485,-0.024,2.082,2.512,1.792,3.623,2.63,1.851,3.147,3.656,3.781,3.017,2.918,1.142,-0.752,-5.161,-5.588,-7.156,-5.503,-4.639,-2.557,-1.462,1.43,2.701,3.314,8.139,0.269,-2.742,,,,,,,,,,,,,,,,,,,,,,,,
1200,5.917,1.009,0.074,-0.52,0.325,-2.461,-2.562,-3.142,-0.834,0.901,1.676,3.835,6.705,4.566,3.249,3.426,0.516,0.265,-1.208,-1.037,-2.856,-1.549,-1.899,1.659,3.981,1.159,-0.529,-2.175,-2.866,-2.717,-2.893,-1.247,0.208,-0.341,2.858,3.529,-0.148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,6.064,0.622,1.112,0.058,0.146,-3.075,-3.946,-2.352,-0.631,0.547,3.258,5.806,4.431,5.291,6.038,8.599,7.885,2.272,-2.332,-7.399,-13.371,-14.288,-12.535,-10.373,-6.391,0.165,4.096,9.111,10.622,9.825,8.188,5.72,2.814,1.072,0.547,0.416,-8.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,7.595,-2.009,-0.92,1.324,-2.424,-3.342,-0.265,2.607,4.445,5.953,8.103,6.792,4.129,2.255,-0.748,-1.628,-2.267,-2.261,-4.771,-3.661,-2.013,-1.571,1.703,2.59,2.321,4.624,-1.372,-2.55,-3.318,-2.438,0.071,3.757,2.532,-1.322,-4.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,9.683,2.894,4.871,0.663,-2.315,-3.357,-2.382,-0.96,1.889,9.998,10.723,10.376,8.852,5.766,4.015,-0.533,-3.476,-11.362,-12.045,-11.769,-9.595,-7.288,-5.115,-3.175,-0.381,2.395,7.017,10.349,12.715,10.824,4.991,2.171,-1.494,-3.106,-3.713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,6.894,-1.466,2.319,-1.136,-2.742,-2.306,-5.698,-0.819,-0.031,2.283,8.304,8.695,7.626,3.149,0.844,-0.604,-2.511,-3.062,-3.845,-3.659,-2.454,-0.549,-0.927,2.267,3.238,2.739,-0.392,-0.458,-3.551,-1.716,1.588,2.972,2.36,-0.986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,6.579,4.482,2.232,1.618,0.083,-1.754,-3.496,-1.405,-0.064,1.943,5.307,11.501,11.431,10.206,5.046,1.779,-4.96,-11.154,-12.828,-14.283,-9.922,-6.589,-5.463,-1.982,0.425,3.148,6.68,10.38,13.947,11.009,5.347,1.602,-1.967,-4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,3.083,-0.237,1.318,-0.193,-2.422,-2.829,-3.35,-3.494,3.725,5.23,5.594,8.514,5.067,2.9,0.266,-1.569,-2.507,-1.357,-1.562,-2.141,-2.487,-1.288,0.243,1.919,2.891,1.841,2.21,0.141,-4.786,-2.256,-1.769,3.415,2.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,2.66,2.53,-0.568,-0.735,-1.825,-3.62,-2.311,1.708,2.089,6.902,8.991,7.174,6.616,7.3,3.757,1.629,-1.391,-8.281,-11.96,-10.949,-10.929,-8.545,-5.295,-2.332,-0.461,3.627,5.626,7.436,10.908,9.376,7.973,4.757,-1.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240,3.172,1.87,3.564,0.97,0.758,0.318,-2.819,-4.135,-5.754,-2.548,-0.624,2.636,6.481,8.379,6.528,4,2.143,-0.505,-1.501,-2.402,-2.409,-3.355,-1.711,-2.262,0.689,3.431,0.529,1.196,2.191,-1.075,-2.203,-0.755,2.695,-0.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,1.755,0.048,1.379,1.972,3.191,0.882,-0.282,-3.071,-2.617,-3.6,-2.386,1.944,6.044,10.174,11.693,11.981,6.537,1.524,-5.065,-11.911,-14.176,-13.602,-10.774,-5.919,-4.451,-1.777,1.997,4.432,8.555,8.56,9.145,8.272,10.956,1.982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,4.249,0.242,2.495,3.206,-2.11,-1.169,-1.815,-2.714,-0.667,1.458,4.35,6.153,5.834,4.682,4.657,2.447,1.231,0.228,0.231,2.017,-0.944,-1.303,-0.516,-2.339,-2.895,-3.1,-4.031,-4.579,-1.935,-1.021,0.399,1.487,1.373,-0.816,-0.513,-2.352,-2.423,-0.966,0.043,1.897,3.576,3.759,5.115,4.355,3.284,0.615,1.151,-3.048,-5.046,,,,,,,,,,,,,,,,,,,
1301,2.149,3.215,3.206,1.966,1.459,0.23,-0.037,-0.134,0.418,0.158,-0.359,-0.402,-0.608,-1.196,-1.433,-0.671,-0.403,-0.426,-1.486,-1.708,-1.845,0.021,-0.116,1.923,2.13,3.572,4.796,3.982,2.182,1.295,0.373,-0.455,-1.668,-1.842,-1.477,-1.191,-1.146,-1.026,0.066,0.141,0.283,-0.524,-1.229,-1.226,0.013,0.375,2.16,0.578,-0.733,,,,,,,,,,,,,,,,,,,
1310,7.725,-1.258,-0.313,-0.841,-4.377,-3.408,-2.306,0.111,3.492,5.449,7.389,7.365,6.666,3.247,1.684,0.531,-0.88,-1.459,-0.938,-0.302,-2.131,-3.149,-2.278,-5.118,-4.234,-3.983,-1.864,0.762,0.139,0.681,1.637,0.936,-0.227,-1.898,-2.696,-2.439,-1.169,0.809,2.801,4.935,7.282,6.445,4.175,0.923,-0.373,-2.65,-1.958,-4.316,,,,,,,,,,,,,,,,,,,,
1311,5.004,3.307,2.363,2.086,2.111,0.827,-0.721,0.418,0.278,0.226,-0.532,0.139,0.717,-0.925,-0.776,-1.003,-1.801,-0.716,-1.05,-1.58,-0.844,1.682,0.459,2.495,3.35,4.49,3.777,1.79,1.199,0.494,-1.696,-2.308,-2.253,-1.707,-1.459,-0.911,-0.554,0.33,-0.4,-0.144,1.134,0.48,0.181,0.56,-0.797,0.221,0.728,0.634,,,,,,,,,,,,,,,,,,,,
1320,4.462,3.386,2.677,1.103,-0.505,-2.541,-3.419,-1.494,0.272,1.939,3.351,2.829,3.925,5.185,4.188,2.44,0.751,-0.044,-0.535,-0.753,-0.881,-0.448,-2.128,-1.035,-0.168,-2.362,-1.263,-1.097,-1.461,-0.557,-0.212,-0.69,-0.753,-0.469,-0.991,0.135,0.559,-0.294,-0.483,-1.719,-1.365,-0.704,-0.202,-0.292,0.846,2.058,3.766,4.031,5.097,4.202,2.428,1.446,-1.106,-3.193,,,,,,,,,,,,,,
1321,0.672,2.906,3.451,1.872,3.495,1.674,0.788,0.82,-0.571,-0.835,-0.371,-0.237,-0.658,0.426,-0.793,-0.089,-0.355,-0.549,0.048,-0.441,-1.237,-0.449,-0.734,-0.21,-1.089,1.163,0.168,1.074,1.509,1.776,1.173,0.973,1.999,1.768,0.833,0.686,-0.223,-0.833,-0.871,-1.337,-1.453,-0.538,-0.599,-0.431,0.632,0.599,-0.385,-0.26,-0.078,-0.034,-0.504,0.468,-1.997,0.89,,,,,,,,,,,,,,
1330,5.569,3.78,-0.032,-0.109,-2.242,-3.75,-2.142,-1.89,-0.551,2.072,3.51,3.773,5.07,4.382,4.235,2.159,0.275,0.352,-0.409,-1.13,-0.133,-0.644,-0.471,-0.772,-3.368,-2.877,-1.9,-2.671,-1.544,-0.314,0.152,0.25,0.497,0.519,0.049,-0.772,-1.018,-1.578,-1.011,-0.739,0.762,3.172,4.341,1.896,5.687,3.526,0.687,-0.901,-0.76,-0.96,-5.082,-3.349,,,,,,,,,,,,,,,,
1331,5.413,2.715,2.418,2.391,0.582,0.635,-0.508,-0.968,1.056,-0.152,-0.295,0.323,-1.218,-0.264,0.549,-0.892,-0.988,-1.536,-0.868,-0.379,-1.112,-0.589,-0.947,-0.463,3.054,3.509,3.167,2.742,2.429,1.227,-0.035,-0.221,-0.367,-1.492,-1.823,-1.32,-0.971,-0.035,-0.226,0.292,-0.071,-0.67,0.416,-1.164,-0.752,0.411,0.818,-0.437,0.455,0.356,-1.028,-4.2,,,,,,,,,,,,,,,,
1340,5.255,2.782,2.773,0.086,-1.503,-3.864,-6.489,-2.529,0.422,3.286,5.571,6.361,6.318,4.802,3.383,0.183,-0.286,-0.927,-1.463,-0.878,-0.24,-1.423,0.187,-0.083,-3.092,-3.524,-2.065,-2.725,-2.143,-1.81,-1.326,0.571,1.319,0.56,-0.768,-2.126,-2.675,-0.57,1.778,2.764,5.42,6.049,4.71,3.336,1.55,0.284,-0.591,-2.698,-2.955,-4.535,,,,,,,,,,,,,,,,,,
1341,5.004,2.441,2.56,2.788,3.134,1.218,0.404,0.016,-0.5,-0.582,-0.658,-0.628,0.231,0.14,0.707,-0.366,-1.647,-0.884,-1.778,-1.471,-1.065,-0.84,-1.001,-0.962,1.613,3.866,3.997,4.504,3.478,2.243,0.455,-0.372,-1.675,-1.661,-1.678,-2.186,-1.48,-1.129,-0.725,-0.078,0.083,0.849,0.102,0.14,0.449,-0.19,0.913,0.696,0.709,-0.244,,,,,,,,,,,,,,,,,,
1400,2.138,4.274,2.06,2.56,-0.393,-2.534,-2.002,-4.141,-4.823,-1.977,-0.12,3.686,9.5,10.936,10.881,7.36,3.343,0.107,-4.944,-7.933,-9.162,-7.477,-5.002,-3.172,-1.52,2.818,3.017,0.855,3.884,2.096,1.075,1.653,1.708,4.769,-1.941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,2.741,1.818,1.36,0.292,0.528,-0.249,-0.192,0.37,0.488,1.361,3.694,4.726,5.155,2.342,-1.044,-4.099,-6.632,-9.106,-9.6,-9.492,-6.57,-1.719,1.099,4.003,6.534,9.556,10.598,9.562,4.959,1.957,0.8,-1.138,0.414,-1.366,-7.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,2.169,0.728,-0.435,-0.765,1.05,-0.275,-3.649,-0.634,-2.573,-1.712,-0.924,1.602,2.701,4.061,4.58,4.394,4.811,4.979,4.751,2.945,0.718,-1.053,-5.934,-8.68,-5.169,-6.296,-2.734,-0.495,0.294,-0.176,4.172,2.095,1.378,2.844,1.754,2.18,0.538,-0.641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,3.97,0.989,2.69,1.676,1.724,0.045,1.266,0.284,-0.783,-0.633,-0.861,0.164,2.006,1.842,2.576,3.606,2.731,1.559,-0.612,-2.936,-7.217,-8.739,-9.962,-8.733,-6.984,-3.364,2.675,6.399,10.876,13.177,10.679,6.486,3.658,0.484,-0.821,-1.021,-5.403,-5.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,0.124,-0.266,-0.393,-1.221,0.106,-2.511,-1.432,-2.385,-1.805,-1.124,-1.182,1.322,2.542,4.745,7.133,8.215,8.276,6.941,4.042,0.404,-3.309,-7.464,-10.6,-8.163,-4.486,-2.999,-1.212,6.942,0.508,2.515,3.701,0.722,2.743,0.636,0.252,0.801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,3.304,2.579,2.782,1.793,1.801,0.968,0.214,0.541,-0.984,-0.375,0.907,1.297,1.413,2.286,4.037,5.232,2.638,-2.303,-5.178,-6.113,-9.579,-11.388,-10.299,-6.381,-0.847,4.595,9.202,9.736,12.292,9.717,5.141,3.233,0.572,1.147,-4.147,-7.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,2.194,-1.735,-1.991,-1.858,-1.853,-4.044,-4.031,-1.982,-0.39,1.58,5.014,8.256,8.655,7.089,7.026,2.72,-1.627,-3.903,-7.07,-8.172,-6.305,-3.595,-2.097,-0.793,-1.96,3.362,3.204,0.912,3.774,1.226,3.805,-0.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,7.063,2.099,1.556,1.288,0.253,0.524,0.63,0.932,0.743,2.403,4.012,4.147,3.454,0.687,-2.849,-5.995,-9.447,-11.667,-11.692,-8.653,-3.812,0.276,4.418,9.761,12.969,12.736,10.534,7.902,3.606,0.991,-4.328,-7.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,-1.159,2.672,-3.095,0.468,-1.286,-2.15,0.385,-0.713,-0.991,-0.178,1.23,1.087,1.162,4.645,5.153,5.61,5.818,3.91,1.555,1.044,-0.282,-3.099,-5.473,-5.572,-6.378,-5.203,-4.197,-2.657,1.134,2.221,0.018,4.63,2.796,1.828,3.566,0.655,1.485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,6.596,3.078,3.848,4.301,2.509,1.936,0.632,0.244,0.861,0.248,0.576,1.423,1.219,1.72,1.821,2.078,0.788,-0.595,-1.764,-4.743,-6.446,-7.02,-6.102,-5.013,-5.244,-2.498,-0.841,1.493,4.254,8.617,11.609,10.385,7.494,5.908,2.919,-1.922,-8.969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,1.577,3.336,2.035,1.487,1.109,0.518,-1.085,-2.252,-2.429,1.278,2.151,2.269,1.543,2.359,2.426,1.533,-1.167,-2.592,-1.46,-0.225,1.044,1.175,0.021,0.114,0.709,0.866,-0.071,-1.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,0.876,6.304,3.281,1.958,2.113,0.351,-3.238,-5.306,-3.663,0.064,3.577,5.054,4.726,4.095,3.47,3.785,3.534,4.015,2.344,-2.592,-7.032,-9.855,-9.198,-6.707,-2.83,3.615,4.552,-1.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,1.139,0.44,0.291,-1.611,-0.544,-1.597,-3.152,-1.271,0.958,1.794,2.506,3.218,1.701,1.544,2.401,1.395,0.465,0.101,-1.171,-0.745,-0.734,-0.148,1.035,0.932,0.658,1.523,3.15,-0.33,-4.009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1511,1.622,0.594,1.505,0.274,-0.433,-2.858,-4.052,-2.81,-0.835,1.695,3.158,6.549,5.671,5.883,3.754,2.064,2.86,1.982,1.597,0.326,-3.683,-7.733,-8.71,-7.487,-5.137,-1.284,3.728,1.761,1.853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,2.924,0.944,-0.326,-1.975,-0.413,-1.501,0.023,0.479,0.54,1.762,1.428,2.518,1.365,0.761,0.688,-0.506,-1.749,-1.978,-1.017,0.401,1.944,1.909,0.824,1.817,-0.459,1.323,0.493,-0.877,-0.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,6.667,-0.231,-0.383,-1.569,-3.168,-2.361,-0.317,1.251,3.704,4.537,5.082,4.997,3.571,1.596,0.362,0.438,1.902,2.037,0.71,-1.953,-5.466,-7.958,-6.245,-7.292,-3.385,0.689,2.887,2.837,-2.571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1530,0.798,1.715,2.443,-1.493,-0.201,-1.237,-1.583,-0.888,-2.01,1.11,3.195,1.535,2.395,2.636,2.168,2.255,0.224,-0.56,-0.893,-1.748,-3.188,-1.618,-0.062,3.18,5.194,0.558,1.31,0.605,0.844,-0.037,-1.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1531,0.893,-0.483,1.375,-0.192,-0.315,-1.636,-2.955,-2.232,-0.307,1.656,3.968,4.954,6.592,6.253,3.752,2.78,0.884,-1.342,-0.312,1.162,2.5,0.757,-2.33,-6.975,-9.204,-8.13,-4.227,-2.729,3.155,5.813,-0.706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,-0.64,0.694,-1.951,-0.079,-1.226,-1.867,-0.63,1.692,0.012,1.15,3.408,3.934,3.103,1.23,0.363,0.324,-1.198,-0.543,0.39,1.204,-0.095,-0.524,-0.941,1.688,-0.844,-0.457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1541,3.647,3.556,2.644,-0.488,-0.938,-3.915,-2.9,-0.789,0.289,4.114,6.953,9.662,7.321,5.598,3.378,2.473,-0.21,-3.868,-6.613,-10.672,-9.26,-7.428,-2.161,2.685,4.179,1.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1600,-0.401,0.008,0.724,1.135,0.103,-2.201,-2.157,-2.509,-3.055,-2.238,0.254,1.639,2.794,5.862,5.426,5.245,5.467,2.614,2.483,1.082,-0.779,-3.676,-4.044,-6.711,-8.22,-7.016,-6.126,-3.959,-3.036,-1.832,1.268,1.575,1.906,4.799,5.372,5.763,5.934,6.923,4.31,1.498,-1.065,-2.795,-3.779,,,,,,,,,,,,,,,,,,,,,,,,,
1601,3.537,2.046,2.933,1.709,0.476,0.148,-1.329,-0.682,-0.986,-0.505,1.836,2.789,3.266,4.053,3.021,0.401,-1.312,-3.346,-3.574,-5.134,-5.921,-6.326,-6.821,-4.486,-0.074,1.931,4.224,6.084,5.555,5.162,4.042,2.197,1.707,1.758,-0.27,-2.125,-3.045,-1.38,-1.234,0.198,0.751,-1.956,-3.144,,,,,,,,,,,,,,,,,,,,,,,,,
1610,0.868,8.254,1.485,-0.538,-0.126,-0.222,-3.276,-2.816,-2.705,-2.384,-1.33,-0.193,2.011,4.32,7.19,7.004,6.382,5.885,3.388,1.388,-2.592,-4.992,-8.024,-9.026,-7.787,-7.016,-4.894,-3.102,-2.091,0.051,1.868,3.68,4.564,5.103,5.35,6.94,8.428,5.448,-1.624,-2.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1611,9.53,-1.45,-0.524,1.403,-0.241,-0.798,-0.262,-0.356,0.285,1.267,1.255,1.684,3.476,4.419,3.481,1.686,-0.978,-4.024,-5.999,-6.431,-7.758,-8.073,-5.553,-1.954,2.014,5.613,6.799,6.171,6.234,3.92,1.566,0.925,0.54,-0.79,-1.002,-1.839,-2.203,0.512,0.663,-3.708,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1620,3.018,1.045,1.63,-0.401,-1.024,-1.927,-2.741,-1.284,-0.988,-2.114,0.811,0.662,2.412,3.74,3.823,6.256,6.335,7.674,6.124,1.517,-1.595,-6.312,-8.755,-9.754,-10.994,-8.934,-6.175,-4.446,-1.05,1.66,3.87,5.934,7.424,8.161,8.812,6.502,3.046,0.21,-4.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
